name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"ts3000","TS-3000","198?",Televideo,-,-,-,YES,NO,NO,NO,NO,"ts3000.cpp",PRELIMINARE,-,"0",0,0,-,"ts3000.cpp"
"ts802","TS802","1982",Televideo,-,-,-,YES,NO,NO,NO,NO,"ts802.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"ts802.cpp"
"ts802h","TS802H","1982",Televideo,"ts802","ts802",-,YES,NO,NO,NO,NO,"ts802.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"ts802.cpp"
"ts803h","TS803H","1983",Televideo,-,-,-,YES,NO,NO,NO,NO,"ts803.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"ts803.cpp"
"ts816","TS816","1980",Televideo,-,-,-,YES,NO,NO,NO,NO,"ts816.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"ts816.cpp"
"tt030_fr","TT030 (France)","1990",Atari,"tt030","tt030",-,YES,NO,NO,NO,NO,atarist.cpp,PRELIMINARE,RASTER,"0",512,312,HORIZONTAL,atarist.cpp
"tt030_de","TT030 (Germany)","1990",Atari,"tt030","tt030",-,YES,NO,NO,NO,NO,atarist.cpp,PRELIMINARE,RASTER,"0",512,312,HORIZONTAL,atarist.cpp
"tt030_pl","TT030 (Poland)","1990",Atari,"tt030","tt030",-,YES,NO,NO,NO,NO,atarist.cpp,PRELIMINARE,RASTER,"0",512,312,HORIZONTAL,atarist.cpp
"tt030_uk","TT030 (UK)","1990",Atari,"tt030","tt030",-,YES,NO,NO,NO,NO,atarist.cpp,PRELIMINARE,RASTER,"0",512,312,HORIZONTAL,atarist.cpp
"tt030","TT030 (USA)","1990",Atari,-,-,-,YES,NO,NO,NO,NO,atarist.cpp,PRELIMINARE,RASTER,"0",512,312,HORIZONTAL,atarist.cpp
"tulip1","Tulip System I","1983",CompuData,-,-,-,YES,NO,NO,NO,NO,"tulip1.cpp",PRELIMINARE,RASTER,"0",640,275,HORIZONTAL,"tulip1.cpp"
"gete486vl","TurboExpress 486 VL","199?",GENOA,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
vtechtvsgr,"TV Learning Station (VTech, Germany)","2006",VTech,-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
vtechtvssp,"TV Station (VTech, Spain)","2006",VTech,-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
"tvc64","TVC 64","1985",Videoton,-,-,-,YES,NO,NO,NO,NO,tvc.cpp,PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,tvc.cpp
"tvc64p","TVC 64+","1985",Videoton,"tvc64","tvc64",-,YES,NO,NO,NO,NO,tvc.cpp,PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,tvc.cpp
"tvc64pru","TVC 64+ (Russian)","1985",Videoton,"tvc64","tvc64",-,YES,NO,NO,NO,NO,tvc.cpp,PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,tvc.cpp
"tv912b","TVI-912B","1978","TeleVideo Systems","tv912c","tv912c",-,YES,NO,NO,NO,NO,"tv912.cpp",PRELIMINARE,RASTER,"0",1120,240,HORIZONTAL,"tv912.cpp"
"tv912c","TVI-912C","1978","TeleVideo Systems",-,-,-,YES,NO,NO,NO,NO,"tv912.cpp",PRELIMINARE,RASTER,"0",1120,240,HORIZONTAL,"tv912.cpp"
"tx0_64kw","TX-0 original demonstrator (64 kWords of RAM)","1956",MIT,"tx0_8kw","tx0_8kw",-,YES,NO,NO,NO,NO,"tx0.cpp",PRELIMINARE,RASTER,"0",896,672,HORIZONTAL,"tx0.cpp"
"tx0_8kw","TX-0 upgraded system (8 kWords of RAM, new order code)","1962",MIT,-,-,-,YES,NO,NO,NO,NO,"tx0.cpp",PRELIMINARE,RASTER,"0",896,672,HORIZONTAL,"tx0.cpp"
"tx0_8kwo","TX-0 upgraded system (8 kWords of RAM, old order code)","1959",MIT,"tx0_8kw","tx0_8kw",-,YES,NO,NO,NO,NO,"tx0.cpp",PRELIMINARE,RASTER,"0",896,672,HORIZONTAL,"tx0.cpp"
"tx8000","TX-8000 (UK)","1983",Texet,"laser200","laser200",-,YES,NO,NO,NO,NO,"vtech1.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"vtech1.cpp"
"u3911v3","U3911-V3","198?",Uniron,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ec4913","UC4913 REV:1.1","199?",Elitegroup,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ec4915aio","UC4915 A AIO","199?",Elitegroup,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"lsucm486v30","UCM-486V30","199?","Lucky Star","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"uk2086","UK-2086 ver. 1.2","1986",Unipolbrit,spectrum,spectrum,-,YES,NO,NO,NO,NO,timex.cpp,BUONO,RASTER,"0",704,256,HORIZONTAL,timex.cpp
